payment_id,order_id,customer_id,amount,payment_method,status,failure_reason,created_at,retry_count
PAY0613,ORD0613,CUST0130,5192,WALLET,captured,,2026-08-10T03:41:00,0
PAY0614,ORD0614,CUST0022,9290,CARD,captured,,2026-08-08T01:15:00,0
PAY0615,ORD0615,CUST0021,8876,CARD,captured,,2026-08-04T12:51:00,0
PAY0616,ORD0616,CUST0138,5852,WALLET,captured,,2026-08-15T18:53:00,0
PAY0617,ORD0617,CUST0175,1582,NETBANKING,captured,,2026-08-06T10:19:00,0
PAY0618,ORD0618,CUST0015,4504,UPI,captured,,2026-08-03T15:20:00,0
PAY0619,ORD0619,CUST0117,1400,NETBANKING,captured,,2026-08-15T23:23:00,0
PAY0620,ORD0620,CUST0190,3376,UPI,failed,insufficient_funds,2026-08-04T17:28:00,0
PAY0621,ORD0621,CUST0128,6179,NETBANKING,captured,,2026-08-03T21:19:00,0
PAY0622,ORD0622,CUST0192,4902,UPI,captured,,2026-08-01T16:01:00,0
PAY0623,ORD0623,CUST0086,7533,NETBANKING,captured,,2026-08-06T23:36:00,0
PAY0624,ORD0624,CUST0183,9946,UPI,captured,,2026-08-12T14:57:00,0
PAY0625,ORD0625,CUST0093,1407,WALLET,captured,,2026-08-04T19:08:00,0
PAY0626,ORD0626,CUST0095,3076,NETBANKING,captured,,2026-08-14T01:25:00,0
PAY0627,ORD0627,CUST0173,2388,CARD,captured,,2026-08-01T01:24:00,0
PAY0628,ORD0628,CUST0012,700,CARD,failed,network_error,2026-08-04T09:57:00,3
PAY0629,ORD0629,CUST0046,1078,WALLET,captured,,2026-08-06T15:35:00,0
PAY0630,ORD0630,CUST0107,5740,NETBANKING,captured,,2026-08-14T00:08:00,0
PAY0631,ORD0631,CUST0096,2455,UPI,failed,limit_exceeded,2026-08-10T02:57:00,0
PAY0632,ORD0632,CUST0018,8119,NETBANKING,captured,,2026-08-08T01:40:00,0
PAY0633,ORD0633,CUST0084,1914,WALLET,failed,insufficient_funds,2026-08-13T19:54:00,2
PAY0634,ORD0634,CUST0201,5478,CARD,captured,,2026-08-14T11:08:00,0
PAY0635,ORD0635,CUST0249,8582,CARD,captured,,2026-08-13T10:29:00,0
PAY0636,ORD0636,CUST0195,4515,CARD,failed,authentication_failed,2026-08-06T07:14:00,0
PAY0637,ORD0637,CUST0139,6174,UPI,captured,,2026-08-01T00:47:00,0
PAY0638,ORD0638,CUST0195,6663,NETBANKING,captured,,2026-08-13T01:20:00,0
PAY0639,ORD0639,CUST0061,7377,WALLET,captured,,2026-08-04T05:45:00,0
PAY0640,ORD0640,CUST0183,5083,UPI,failed,insufficient_funds,2026-08-09T11:25:00,3
PAY0641,ORD0641,CUST0118,1890,UPI,captured,,2026-08-15T12:00:00,0
PAY0642,ORD0642,CUST0210,6960,UPI,captured,,2026-08-02T10:00:00,0
PAY0643,ORD0643,CUST0112,2640,CARD,captured,,2026-08-08T04:02:00,0
PAY0644,ORD0644,CUST0238,6937,NETBANKING,captured,,2026-08-07T04:31:00,0
PAY0645,ORD0645,CUST0060,1722,CARD,captured,,2026-08-14T07:19:00,0
PAY0646,ORD0646,CUST0028,3045,UPI,failed,authentication_failed,2026-08-10T06:00:00,2
PAY0647,ORD0647,CUST0031,9279,NETBANKING,captured,,2026-08-05T17:23:00,0
PAY0648,ORD0648,CUST0116,5550,WALLET,captured,,2026-08-03T17:29:00,0
PAY0649,ORD0649,CUST0024,3081,NETBANKING,captured,,2026-08-14T17:29:00,0
PAY0650,ORD0650,CUST0011,4021,NETBANKING,captured,,2026-08-06T15:33:00,0
PAY0651,ORD0651,CUST0248,6327,WALLET,captured,,2026-08-16T09:49:00,0
PAY0652,ORD0652,CUST0077,4761,CARD,failed,authentication_failed,2026-08-13T15:37:00,3
PAY0653,ORD0653,CUST0192,9512,CARD,failed,bank_error,2026-08-03T18:19:00,1
PAY0654,ORD0654,CUST0004,1509,CARD,captured,,2026-08-10T02:46:00,0
PAY0655,ORD0655,CUST0096,1875,NETBANKING,captured,,2026-08-02T16:57:00,0
PAY0656,ORD0656,CUST0006,1555,CARD,captured,,2026-08-11T02:10:00,0
PAY0657,ORD0657,CUST0208,2609,UPI,captured,,2026-08-08T13:04:00,0
PAY0658,ORD0658,CUST0032,1198,WALLET,failed,limit_exceeded,2026-08-09T23:43:00,3
PAY0659,ORD0659,CUST0128,982,WALLET,captured,,2026-08-04T22:22:00,0
PAY0660,ORD0660,CUST0091,4016,CARD,captured,,2026-08-11T03:34:00,0
PAY0661,ORD0661,CUST0227,2934,UPI,captured,,2026-08-15T00:57:00,0
PAY0662,ORD0662,CUST0063,5334,WALLET,captured,,2026-08-13T12:44:00,0
PAY0663,ORD0663,CUST0123,1498,UPI,captured,,2026-08-04T02:56:00,0
PAY0664,ORD0664,CUST0108,3766,CARD,captured,,2026-08-13T08:54:00,0
PAY0665,ORD0665,CUST0204,818,WALLET,captured,,2026-08-09T04:07:00,0
PAY0666,ORD0666,CUST0123,9420,WALLET,captured,,2026-08-13T20:55:00,0
PAY0667,ORD0667,CUST0129,5768,WALLET,captured,,2026-08-01T14:14:00,0
PAY0668,ORD0668,CUST0082,4087,UPI,captured,,2026-08-07T09:25:00,0
PAY0669,ORD0669,CUST0015,8227,NETBANKING,captured,,2026-08-06T07:07:00,0
PAY0670,ORD0670,CUST0250,3114,UPI,captured,,2026-08-06T11:42:00,0
PAY0671,ORD0671,CUST0069,9242,UPI,captured,,2026-08-05T23:49:00,0
PAY0672,ORD0672,CUST0148,6862,NETBANKING,captured,,2026-08-04T22:52:00,0
PAY0673,ORD0673,CUST0046,4374,NETBANKING,captured,,2026-08-09T03:56:00,0
PAY0674,ORD0674,CUST0234,961,NETBANKING,captured,,2026-08-13T19:48:00,0
PAY0675,ORD0675,CUST0037,9724,CARD,captured,,2026-08-12T04:49:00,0
PAY0676,ORD0676,CUST0139,5562,CARD,captured,,2026-08-03T01:17:00,0
PAY0677,ORD0677,CUST0015,4310,CARD,failed,authentication_failed,2026-08-08T13:10:00,0
PAY0678,ORD0678,CUST0235,3799,CARD,captured,,2026-08-05T00:55:00,0
PAY0679,ORD0679,CUST0236,5800,UPI,failed,limit_exceeded,2026-08-03T12:34:00,1
PAY0680,ORD0680,CUST0217,9121,NETBANKING,captured,,2026-08-09T12:01:00,0
PAY0681,ORD0681,CUST0181,6980,UPI,captured,,2026-08-08T08:11:00,0
PAY0682,ORD0682,CUST0035,3079,WALLET,captured,,2026-08-12T02:04:00,0
PAY0683,ORD0683,CUST0167,5697,CARD,captured,,2026-08-13T18:54:00,0
PAY0684,ORD0684,CUST0178,6345,CARD,captured,,2026-08-04T23:45:00,0
PAY0685,ORD0685,CUST0097,5525,NETBANKING,captured,,2026-08-01T00:58:00,0
PAY0686,ORD0686,CUST0243,9884,WALLET,captured,,2026-08-13T21:55:00,0
PAY0687,ORD0687,CUST0009,3482,NETBANKING,captured,,2026-08-14T21:53:00,0
PAY0688,ORD0688,CUST0057,9764,UPI,captured,,2026-08-04T04:48:00,0
PAY0689,ORD0689,CUST0085,1773,CARD,captured,,2026-08-08T06:29:00,0
PAY0690,ORD0690,CUST0043,1952,NETBANKING,captured,,2026-08-07T00:50:00,0
PAY0691,ORD0691,CUST0054,4587,UPI,captured,,2026-08-03T11:00:00,0
PAY0692,ORD0692,CUST0185,519,UPI,captured,,2026-08-10T13:11:00,0
PAY0693,ORD0693,CUST0249,3224,WALLET,captured,,2026-08-09T14:49:00,0
PAY0694,ORD0694,CUST0090,9445,WALLET,captured,,2026-08-11T21:51:00,0
PAY0695,ORD0695,CUST0202,9969,CARD,captured,,2026-08-02T16:15:00,0
PAY0696,ORD0696,CUST0205,1046,NETBANKING,failed,network_error,2026-08-02T16:31:00,0
PAY0697,ORD0697,CUST0088,3286,WALLET,captured,,2026-08-02T16:57:00,0
PAY0698,ORD0698,CUST0141,2024,NETBANKING,captured,,2026-08-14T23:07:00,0
PAY0699,ORD0699,CUST0229,8408,UPI,captured,,2026-08-15T20:58:00,0
PAY0700,ORD0700,CUST0043,7612,CARD,failed,network_error,2026-08-05T07:45:00,1
PAY0701,ORD0701,CUST0105,9577,NETBANKING,captured,,2026-08-07T18:25:00,0
PAY0702,ORD0702,CUST0061,2070,UPI,captured,,2026-08-13T12:11:00,0
PAY0703,ORD0703,CUST0216,8542,CARD,failed,bank_error,2026-08-02T23:51:00,3
PAY0704,ORD0704,CUST0076,8368,CARD,failed,insufficient_funds,2026-08-15T12:32:00,1
PAY0705,ORD0705,CUST0075,1841,WALLET,captured,,2026-08-08T00:24:00,0
PAY0706,ORD0706,CUST0201,7011,WALLET,captured,,2026-08-16T01:00:00,0
PAY0707,ORD0707,CUST0068,1992,WALLET,captured,,2026-08-09T16:19:00,0
PAY0708,ORD0708,CUST0095,3555,WALLET,failed,authentication_failed,2026-08-06T23:51:00,3
PAY0709,ORD0709,CUST0058,4899,UPI,failed,bank_error,2026-08-16T04:53:00,0
PAY0710,ORD0710,CUST0089,9370,WALLET,captured,,2026-08-14T10:04:00,0
PAY0711,ORD0711,CUST0059,9569,UPI,captured,,2026-08-12T21:23:00,0
PAY0712,ORD0712,CUST0108,9272,WALLET,captured,,2026-08-06T08:41:00,0
PAY0713,ORD0713,CUST0122,5395,UPI,captured,,2026-08-01T18:57:00,0
PAY0714,ORD0714,CUST0129,9857,CARD,captured,,2026-08-11T05:14:00,0
PAY0715,ORD0715,CUST0045,3237,CARD,captured,,2026-08-03T20:54:00,0
PAY0716,ORD0716,CUST0011,7435,UPI,captured,,2026-08-10T21:46:00,0
PAY0717,ORD0717,CUST0052,2921,NETBANKING,captured,,2026-08-02T12:35:00,0
PAY0718,ORD0718,CUST0023,6857,WALLET,captured,,2026-08-07T06:50:00,0
PAY0719,ORD0719,CUST0134,8005,UPI,captured,,2026-08-15T04:16:00,0
PAY0720,ORD0720,CUST0151,9060,WALLET,captured,,2026-08-04T09:43:00,0
PAY0721,ORD0721,CUST0038,9782,UPI,captured,,2026-08-13T19:18:00,0
PAY0722,ORD0722,CUST0200,2153,NETBANKING,captured,,2026-08-08T19:47:00,0
PAY0723,ORD0723,CUST0225,7231,NETBANKING,captured,,2026-08-12T01:11:00,0
PAY0724,ORD0724,CUST0147,8249,UPI,failed,authentication_failed,2026-08-15T01:38:00,1
PAY0725,ORD0725,CUST0156,7080,UPI,captured,,2026-08-08T13:02:00,0
PAY0726,ORD0726,CUST0177,4391,UPI,captured,,2026-08-07T02:40:00,0
PAY0727,ORD0727,CUST0230,6601,UPI,captured,,2026-08-07T21:30:00,0
PAY0728,ORD0728,CUST0080,5092,WALLET,captured,,2026-08-03T05:38:00,0
PAY0729,ORD0729,CUST0249,4233,CARD,captured,,2026-08-11T01:59:00,0
PAY0730,ORD0730,CUST0199,5756,NETBANKING,captured,,2026-08-14T18:23:00,0
PAY0731,ORD0731,CUST0166,1961,CARD,captured,,2026-08-10T06:22:00,0
PAY0732,ORD0732,CUST0190,8436,NETBANKING,captured,,2026-08-12T17:24:00,0
PAY0733,ORD0733,CUST0203,3103,UPI,captured,,2026-08-12T12:46:00,0
PAY0734,ORD0734,CUST0104,2721,UPI,failed,insufficient_funds,2026-08-06T16:15:00,0
PAY0735,ORD0735,CUST0009,7977,UPI,captured,,2026-08-05T12:44:00,0
PAY0736,ORD0736,CUST0071,6534,WALLET,captured,,2026-08-15T11:01:00,0
PAY0737,ORD0737,CUST0237,2528,UPI,captured,,2026-08-12T02:56:00,0
PAY0738,ORD0738,CUST0153,7807,CARD,captured,,2026-08-11T19:11:00,0
PAY0739,ORD0739,CUST0151,9532,NETBANKING,captured,,2026-08-06T21:15:00,0
PAY0740,ORD0740,CUST0192,1979,NETBANKING,failed,bank_error,2026-08-14T00:31:00,1
PAY0741,ORD0741,CUST0200,4010,CARD,captured,,2026-08-16T10:06:00,0
PAY0742,ORD0742,CUST0053,4907,WALLET,captured,,2026-08-01T04:51:00,0
PAY0743,ORD0743,CUST0122,2666,CARD,captured,,2026-08-01T04:37:00,0
PAY0744,ORD0744,CUST0058,4634,NETBANKING,captured,,2026-08-15T15:01:00,0
PAY0745,ORD0745,CUST0071,7442,WALLET,captured,,2026-08-11T10:40:00,0
PAY0746,ORD0746,CUST0065,4074,WALLET,captured,,2026-08-12T20:20:00,0
PAY0747,ORD0747,CUST0212,7005,UPI,failed,network_error,2026-08-07T19:00:00,2
PAY0748,ORD0748,CUST0176,2270,WALLET,failed,network_error,2026-08-07T07:12:00,2
PAY0749,ORD0749,CUST0067,5394,CARD,captured,,2026-08-06T11:14:00,0
PAY0750,ORD0750,CUST0231,1429,WALLET,captured,,2026-08-16T11:47:00,0
PAY0751,ORD0751,CUST0036,916,WALLET,captured,,2026-08-06T21:40:00,0
PAY0752,ORD0752,CUST0233,7356,WALLET,captured,,2026-08-01T19:17:00,0
PAY0753,ORD0753,CUST0150,9871,CARD,captured,,2026-08-06T01:26:00,0
PAY0754,ORD0754,CUST0176,9258,WALLET,captured,,2026-08-16T06:55:00,0
PAY0755,ORD0755,CUST0092,8810,NETBANKING,captured,,2026-08-15T23:08:00,0
PAY0756,ORD0756,CUST0225,9645,CARD,captured,,2026-08-11T17:06:00,0
PAY0757,ORD0757,CUST0033,4736,CARD,captured,,2026-08-08T15:18:00,0
PAY0758,ORD0758,CUST0168,1962,CARD,captured,,2026-08-07T23:42:00,0
PAY0759,ORD0759,CUST0108,5927,NETBANKING,captured,,2026-08-07T16:35:00,0
PAY0760,ORD0760,CUST0119,2428,WALLET,failed,limit_exceeded,2026-08-11T17:53:00,0
PAY0761,ORD0761,CUST0228,3686,UPI,captured,,2026-08-09T16:26:00,0
PAY0762,ORD0762,CUST0136,5387,WALLET,failed,insufficient_funds,2026-08-05T13:23:00,1
PAY0763,ORD0763,CUST0088,7203,WALLET,captured,,2026-08-05T02:29:00,0
PAY0764,ORD0764,CUST0200,1823,WALLET,captured,,2026-08-05T00:34:00,0
PAY0765,ORD0765,CUST0081,1449,UPI,captured,,2026-08-05T18:21:00,0
PAY0766,ORD0766,CUST0195,3261,CARD,captured,,2026-08-03T00:04:00,0
PAY0767,ORD0767,CUST0034,7604,WALLET,captured,,2026-08-11T20:43:00,0
PAY0768,ORD0768,CUST0099,575,UPI,captured,,2026-08-09T11:45:00,0
PAY0769,ORD0769,CUST0244,729,NETBANKING,captured,,2026-08-13T02:00:00,0
PAY0770,ORD0770,CUST0049,792,UPI,captured,,2026-08-06T15:53:00,0
PAY0771,ORD0771,CUST0058,6140,NETBANKING,captured,,2026-08-09T17:28:00,0
PAY0772,ORD0772,CUST0129,5514,CARD,failed,bank_error,2026-08-07T14:49:00,2
PAY0773,ORD0773,CUST0117,9023,NETBANKING,captured,,2026-08-04T01:04:00,0
PAY0774,ORD0774,CUST0088,8530,NETBANKING,captured,,2026-08-04T18:02:00,0
PAY0775,ORD0775,CUST0243,7108,UPI,captured,,2026-08-03T23:39:00,0
PAY0776,ORD0776,CUST0055,858,CARD,captured,,2026-08-15T19:16:00,0
PAY0777,ORD0777,CUST0203,1111,WALLET,captured,,2026-08-06T19:41:00,0
PAY0778,ORD0778,CUST0198,9260,UPI,captured,,2026-08-02T02:11:00,0
PAY0779,ORD0779,CUST0170,2270,UPI,failed,bank_error,2026-08-11T02:39:00,3
PAY0780,ORD0780,CUST0098,2523,NETBANKING,captured,,2026-08-04T11:37:00,0
PAY0781,ORD0781,CUST0053,651,NETBANKING,captured,,2026-08-03T07:08:00,0
PAY0782,ORD0782,CUST0170,9023,NETBANKING,captured,,2026-08-04T02:54:00,0
PAY0783,ORD0783,CUST0108,2217,UPI,captured,,2026-08-03T10:02:00,0
PAY0784,ORD0784,CUST0128,3753,CARD,captured,,2026-08-12T21:42:00,0
PAY0785,ORD0785,CUST0250,3803,NETBANKING,captured,,2026-08-07T17:18:00,0
PAY0786,ORD0786,CUST0042,1144,WALLET,captured,,2026-08-11T22:30:00,0
PAY0787,ORD0787,CUST0085,4341,UPI,failed,bank_error,2026-08-14T01:33:00,0
PAY0788,ORD0788,CUST0172,8594,CARD,captured,,2026-08-12T15:27:00,0
PAY0789,ORD0789,CUST0020,2158,NETBANKING,captured,,2026-08-11T09:26:00,0
PAY0790,ORD0790,CUST0076,4826,WALLET,failed,insufficient_funds,2026-08-07T14:41:00,0
PAY0791,ORD0791,CUST0093,5622,WALLET,captured,,2026-08-03T03:52:00,0
PAY0792,ORD0792,CUST0218,1250,UPI,captured,,2026-08-16T02:16:00,0
PAY0793,ORD0793,CUST0166,3292,NETBANKING,captured,,2026-08-10T23:03:00,0
PAY0794,ORD0794,CUST0245,4894,UPI,captured,,2026-08-08T19:10:00,0
PAY0795,ORD0795,CUST0047,2364,WALLET,captured,,2026-08-11T09:19:00,0
PAY0796,ORD0796,CUST0070,6818,WALLET,captured,,2026-08-15T18:21:00,0
PAY0797,ORD0797,CUST0227,3231,UPI,failed,bank_error,2026-08-03T08:38:00,1
PAY0798,ORD0798,CUST0107,8407,WALLET,captured,,2026-08-09T15:23:00,0
PAY0799,ORD0799,CUST0200,6374,UPI,captured,,2026-08-03T23:21:00,0
PAY0800,ORD0800,CUST0124,8496,UPI,captured,,2026-08-11T00:40:00,0
PAY0801,ORD0801,CUST0012,1536,NETBANKING,captured,,2026-08-01T06:45:00,0
PAY0802,ORD0802,CUST0181,9097,CARD,captured,,2026-08-16T05:49:00,0
PAY0803,ORD0803,CUST0224,6041,UPI,captured,,2026-08-06T15:45:00,0
PAY0804,ORD0804,CUST0124,6163,WALLET,captured,,2026-08-13T16:55:00,0
PAY0805,ORD0805,CUST0229,1393,UPI,captured,,2026-08-04T13:42:00,0
PAY0806,ORD0806,CUST0130,8187,WALLET,captured,,2026-08-02T16:53:00,0
PAY0807,ORD0807,CUST0193,8554,NETBANKING,captured,,2026-08-07T07:54:00,0
PAY0808,ORD0808,CUST0013,8804,CARD,captured,,2026-08-09T14:47:00,0
PAY0809,ORD0809,CUST0104,4349,UPI,captured,,2026-08-14T00:57:00,0
PAY0810,ORD0810,CUST0115,1941,WALLET,captured,,2026-08-03T16:49:00,0
PAY0811,ORD0811,CUST0128,790,UPI,captured,,2026-08-01T19:34:00,0
PAY0812,ORD0812,CUST0143,9495,UPI,captured,,2026-08-14T17:58:00,0
PAY0813,ORD0813,CUST0247,5489,CARD,captured,,2026-08-11T09:09:00,0
PAY0814,ORD0814,CUST0244,6083,NETBANKING,captured,,2026-08-06T01:44:00,0
PAY0815,ORD0815,CUST0217,7944,NETBANKING,captured,,2026-08-15T02:28:00,0
PAY0816,ORD0816,CUST0154,8250,NETBANKING,captured,,2026-08-03T14:16:00,0
PAY0817,ORD0817,CUST0025,4132,UPI,captured,,2026-08-15T10:03:00,0
PAY0818,ORD0818,CUST0247,5282,NETBANKING,captured,,2026-08-02T01:00:00,0
PAY0819,ORD0819,CUST0230,3188,WALLET,captured,,2026-08-10T07:29:00,0
PAY0820,ORD0820,CUST0028,4665,CARD,captured,,2026-08-09T22:34:00,0
PAY0821,ORD0821,CUST0056,7987,CARD,captured,,2026-08-03T10:51:00,0
PAY0822,ORD0822,CUST0194,7289,UPI,captured,,2026-08-16T07:04:00,0
PAY0823,ORD0823,CUST0151,2517,WALLET,captured,,2026-08-14T09:50:00,0
PAY0824,ORD0824,CUST0245,8759,CARD,captured,,2026-08-01T02:22:00,0
PAY0825,ORD0825,CUST0136,1294,WALLET,captured,,2026-08-11T23:44:00,0
PAY0826,ORD0826,CUST0237,8827,CARD,captured,,2026-08-04T22:50:00,0
PAY0827,ORD0827,CUST0188,2602,UPI,captured,,2026-08-14T15:58:00,0
PAY0828,ORD0828,CUST0156,5772,WALLET,captured,,2026-08-14T20:35:00,0
PAY0829,ORD0829,CUST0235,4566,NETBANKING,captured,,2026-08-08T19:14:00,0
PAY0830,ORD0830,CUST0249,5318,WALLET,captured,,2026-08-04T03:27:00,0
PAY0831,ORD0831,CUST0106,8892,NETBANKING,captured,,2026-08-13T11:10:00,0
PAY0832,ORD0832,CUST0221,5642,CARD,captured,,2026-08-15T04:52:00,0
PAY0833,ORD0833,CUST0183,5259,NETBANKING,captured,,2026-08-04T00:27:00,0
PAY0834,ORD0834,CUST0182,3412,NETBANKING,captured,,2026-08-09T00:22:00,0
PAY0835,ORD0835,CUST0144,8369,WALLET,captured,,2026-08-13T03:34:00,0
PAY0836,ORD0836,CUST0074,7419,UPI,captured,,2026-08-01T13:48:00,0
PAY0837,ORD0837,CUST0098,2880,UPI,captured,,2026-08-05T13:10:00,0
PAY0838,ORD0838,CUST0069,3135,NETBANKING,captured,,2026-08-04T07:58:00,0
PAY0839,ORD0839,CUST0215,1515,NETBANKING,captured,,2026-08-13T07:33:00,0
PAY0840,ORD0840,CUST0009,6375,WALLET,captured,,2026-08-16T08:55:00,0
PAY0841,ORD0841,CUST0190,9704,CARD,captured,,2026-08-13T18:31:00,0
PAY0842,ORD0842,CUST0100,4391,NETBANKING,captured,,2026-08-02T01:39:00,0
PAY0843,ORD0843,CUST0238,6750,WALLET,captured,,2026-08-08T02:45:00,0
PAY0844,ORD0844,CUST0248,9545,UPI,failed,network_error,2026-08-15T02:54:00,1
PAY0845,ORD0845,CUST0223,7758,CARD,captured,,2026-08-15T17:41:00,0
PAY0846,ORD0846,CUST0095,9454,CARD,captured,,2026-08-05T09:40:00,0
PAY0847,ORD0847,CUST0076,7852,CARD,captured,,2026-08-02T16:40:00,0
PAY0848,ORD0848,CUST0048,3346,UPI,captured,,2026-08-10T18:01:00,0
PAY0849,ORD0849,CUST0072,9618,NETBANKING,captured,,2026-08-14T06:56:00,0
PAY0850,ORD0850,CUST0217,4677,UPI,captured,,2026-08-04T12:32:00,0
PAY0851,ORD0851,CUST0011,3017,NETBANKING,captured,,2026-08-15T05:32:00,0
PAY0852,ORD0852,CUST0158,5433,WALLET,captured,,2026-08-13T12:27:00,0
PAY0853,ORD0853,CUST0092,1693,NETBANKING,captured,,2026-08-05T04:25:00,0
PAY0854,ORD0854,CUST0134,1616,CARD,captured,,2026-08-13T05:17:00,0
PAY0855,ORD0855,CUST0104,2005,NETBANKING,captured,,2026-08-05T20:31:00,0
PAY0856,ORD0856,CUST0170,5936,NETBANKING,captured,,2026-08-05T23:18:00,0
PAY0857,ORD0857,CUST0244,9190,WALLET,captured,,2026-08-15T18:36:00,0
PAY0858,ORD0858,CUST0003,2378,NETBANKING,captured,,2026-08-15T14:45:00,0
PAY0859,ORD0859,CUST0158,4493,UPI,captured,,2026-08-08T07:16:00,0
PAY0860,ORD0860,CUST0098,2356,WALLET,captured,,2026-08-07T10:27:00,0
PAY0861,ORD0861,CUST0007,8967,NETBANKING,captured,,2026-08-12T13:50:00,0
PAY0862,ORD0862,CUST0115,8474,UPI,captured,,2026-08-15T19:49:00,0
PAY0863,ORD0863,CUST0050,5747,UPI,captured,,2026-08-04T19:25:00,0
PAY0864,ORD0864,CUST0249,9313,UPI,captured,,2026-08-05T19:06:00,0
PAY0865,ORD0865,CUST0172,3991,WALLET,captured,,2026-08-05T16:16:00,0
PAY0866,ORD0866,CUST0138,7629,UPI,captured,,2026-08-04T11:58:00,0
PAY0867,ORD0867,CUST0007,8022,NETBANKING,failed,bank_error,2026-08-05T01:12:00,0
PAY0868,ORD0868,CUST0204,4626,UPI,captured,,2026-08-06T04:19:00,0
PAY0869,ORD0869,CUST0234,4736,WALLET,captured,,2026-08-15T08:10:00,0
PAY0870,ORD0870,CUST0104,7593,NETBANKING,failed,bank_error,2026-08-15T14:18:00,0
PAY0871,ORD0871,CUST0185,1535,UPI,captured,,2026-08-02T15:38:00,0
PAY0872,ORD0872,CUST0092,8737,UPI,captured,,2026-08-07T20:34:00,0
PAY0873,ORD0873,CUST0156,1916,NETBANKING,captured,,2026-08-10T23:01:00,0
PAY0874,ORD0874,CUST0098,6972,UPI,captured,,2026-08-13T03:20:00,0
PAY0875,ORD0875,CUST0057,2733,WALLET,captured,,2026-08-13T10:02:00,0
PAY0876,ORD0876,CUST0076,2859,NETBANKING,captured,,2026-08-15T17:51:00,0
PAY0877,ORD0877,CUST0096,681,CARD,captured,,2026-08-01T02:44:00,0
PAY0878,ORD0878,CUST0147,6955,UPI,captured,,2026-08-08T19:47:00,0
PAY0879,ORD0879,CUST0055,7259,CARD,captured,,2026-08-06T00:34:00,0
PAY0880,ORD0880,CUST0158,4639,CARD,captured,,2026-08-16T06:26:00,0
PAY0881,ORD0881,CUST0205,9793,UPI,captured,,2026-08-13T11:44:00,0
PAY0882,ORD0882,CUST0119,9504,UPI,captured,,2026-08-02T12:47:00,0
PAY0883,ORD0883,CUST0065,2107,CARD,captured,,2026-08-12T02:04:00,0
PAY0884,ORD0884,CUST0244,5919,NETBANKING,captured,,2026-08-15T21:58:00,0
PAY0885,ORD0885,CUST0061,2138,NETBANKING,captured,,2026-08-05T09:40:00,0
PAY0886,ORD0886,CUST0082,8459,WALLET,captured,,2026-08-16T00:07:00,0
PAY0887,ORD0887,CUST0079,2995,NETBANKING,captured,,2026-08-10T17:54:00,0
PAY0888,ORD0888,CUST0044,578,NETBANKING,captured,,2026-08-06T00:58:00,0
PAY0889,ORD0889,CUST0183,7644,NETBANKING,captured,,2026-08-04T01:20:00,0
PAY0890,ORD0890,CUST0174,5931,WALLET,captured,,2026-08-09T03:55:00,0
PAY0891,ORD0891,CUST0199,5503,WALLET,captured,,2026-08-04T23:59:00,0
PAY0892,ORD0892,CUST0166,1842,NETBANKING,captured,,2026-08-04T04:27:00,0
PAY0893,ORD0893,CUST0229,9323,CARD,captured,,2026-08-15T06:13:00,0
PAY0894,ORD0894,CUST0020,1734,UPI,captured,,2026-08-15T08:57:00,0
PAY0895,ORD0895,CUST0008,9983,WALLET,captured,,2026-08-05T20:11:00,0
PAY0896,ORD0896,CUST0233,1099,NETBANKING,captured,,2026-08-13T06:44:00,0
PAY0897,ORD0897,CUST0121,2934,NETBANKING,captured,,2026-08-14T10:00:00,0
PAY0898,ORD0898,CUST0188,5266,CARD,captured,,2026-08-12T14:45:00,0
PAY0899,ORD0899,CUST0024,6999,NETBANKING,captured,,2026-08-16T01:54:00,0
PAY0900,ORD0900,CUST0062,3216,CARD,captured,,2026-08-05T01:50:00,0
PAY0901,ORD0901,CUST0145,9769,CARD,captured,,2026-08-12T00:03:00,0
PAY0902,ORD0902,CUST0241,6377,UPI,captured,,2026-08-12T02:19:00,0
PAY0903,ORD0903,CUST0060,1528,NETBANKING,captured,,2026-08-01T23:22:00,0
PAY0904,ORD0904,CUST0172,3886,NETBANKING,captured,,2026-08-11T08:17:00,0
PAY0905,ORD0905,CUST0226,1259,UPI,captured,,2026-08-08T08:59:00,0
PAY0906,ORD0906,CUST0027,9041,NETBANKING,captured,,2026-08-06T23:48:00,0
PAY0907,ORD0907,CUST0149,9417,CARD,captured,,2026-08-09T14:43:00,0
PAY0908,ORD0908,CUST0094,1774,NETBANKING,captured,,2026-08-06T01:43:00,0
PAY0909,ORD0909,CUST0133,7148,NETBANKING,captured,,2026-08-08T20:26:00,0
PAY0910,ORD0910,CUST0125,8397,UPI,captured,,2026-08-04T03:53:00,0
PAY0911,ORD0911,CUST0113,3212,CARD,failed,network_error,2026-08-04T10:03:00,1
PAY0912,ORD0912,CUST0048,3077,NETBANKING,captured,,2026-08-03T16:37:00,0
PAY0913,ORD0913,CUST0170,4272,WALLET,captured,,2026-08-03T13:53:00,0
PAY0914,ORD0914,CUST0124,8343,WALLET,captured,,2026-08-04T16:03:00,0
PAY0915,ORD0915,CUST0166,7231,UPI,captured,,2026-08-03T21:50:00,0
PAY0916,ORD0916,CUST0147,3138,CARD,captured,,2026-08-01T21:24:00,0
PAY0917,ORD0917,CUST0229,9875,CARD,failed,network_error,2026-08-12T18:09:00,1
PAY0918,ORD0918,CUST0246,7141,UPI,captured,,2026-08-16T01:24:00,0
